age,juv_misd_count,juv_fel_count,priors_count,sex_encoded,c_charge_degree_encoded,c_charge_desc_encoded,is_recid
26,0,0,1,1,2,4,0
42,0,0,0,1,0,26,0
41,0,0,7,0,0,4,0
34,0,0,5,0,0,10,1
46,0,0,0,1,2,5,0
26,0,0,1,0,0,12,0
28,0,0,0,1,0,2,0
27,0,0,1,0,5,5,0
30,0,0,1,0,4,382,0
23,0,0,2,0,0,130,1
37,0,0,0,1,2,5,1
26,0,0,0,0,2,35,0
35,0,0,5,0,5,148,0
21,0,0,1,0,0,59,1
45,0,0,1,0,3,4,0
22,1,0,2,1,2,5,1
22,0,0,5,1,0,7,0
29,0,0,6,0,0,2,1
32,0,0,3,1,0,18,0
43,0,0,0,0,2,5,0
30,0,0,0,1,2,5,0
45,0,0,3,0,2,5,1
24,0,0,2,1,0,125,0
31,0,0,4,0,0,1,1
56,0,0,0,0,2,5,0
42,0,0,19,0,3,61,0
44,0,0,4,1,0,15,1
21,0,0,0,0,0,12,0
24,4,0,14,0,0,73,1
38,0,0,11,0,0,252,0
51,0,0,22,0,1,4,1
22,0,0,0,0,3,46,0
28,0,0,5,0,2,4,0
33,0,0,3,0,1,4,0
47,0,0,19,0,0,2,1
51,0,0,0,0,2,34,1
25,0,0,1,0,2,5,0
55,0,0,0,0,2,5,0
53,0,0,1,0,0,13,0
30,0,0,0,0,0,12,0
31,0,0,0,0,2,92,0
33,0,0,0,0,0,2,1
35,0,0,5,0,0,70,1
35,0,0,5,0,0,70,1
39,0,0,0,0,2,5,0
20,0,13,13,0,0,4,0
33,0,0,0,1,0,130,0
65,0,0,11,0,0,2,0
59,0,0,1,0,2,5,0
30,0,0,1,0,0,333,0
29,0,0,7,0,0,4,0
37,0,0,4,1,6,4,0
33,0,0,1,1,0,4,0
27,0,0,2,0,0,4,1
29,0,0,9,1,0,292,1
26,0,0,11,0,0,2,1
26,0,0,11,0,0,2,1
45,0,0,14,0,3,68,0
24,0,0,3,0,0,64,1
43,0,0,5,0,3,31,0
31,0,0,1,0,0,3,0
50,0,0,2,1,0,166,0
42,0,0,10,0,0,2,0
37,0,0,11,0,2,5,1
37,0,0,11,0,2,5,1
53,0,0,13,0,3,263,0
43,0,0,4,0,3,4,1
26,0,0,4,0,0,10,1
28,0,0,0,0,0,3,0
19,0,0,0,0,0,59,0
37,0,0,0,0,0,79,0
30,0,0,1,1,2,94,0
27,0,0,6,0,0,383,1
39,0,0,9,0,0,2,1
37,0,0,4,0,2,50,1
37,0,0,4,0,2,50,1
22,0,0,3,0,2,5,1
42,0,0,1,0,2,5,0
25,0,0,0,0,0,14,0
39,0,0,2,0,4,4,0
26,0,0,1,0,0,4,0
28,0,0,0,1,6,384,0
25,0,0,0,0,2,5,1
58,0,0,1,0,0,4,0
22,0,0,2,0,0,4,0
29,0,0,1,1,2,57,1
33,0,0,8,0,0,64,0
38,0,0,0,0,0,4,0
21,0,0,0,0,3,4,0
38,0,0,2,0,0,14,0
59,0,0,22,0,0,26,1
29,0,0,4,0,2,5,1
57,0,0,9,0,0,73,0
53,0,0,0,0,2,5,1
33,0,0,2,0,3,67,1
33,0,0,2,0,3,67,1
45,0,0,1,0,0,23,0
58,0,0,1,0,2,5,0
51,0,0,1,0,2,5,0
20,0,0,0,1,0,73,0
25,0,0,11,0,0,100,1
53,0,0,2,0,0,385,0
55,0,0,5,0,0,386,0
32,0,0,0,0,5,77,1
25,0,0,0,1,0,14,0
44,0,0,1,0,2,5,0
27,0,0,7,0,3,67,0
35,0,0,6,0,0,38,1
39,0,0,1,0,0,4,0
58,0,0,1,0,2,34,0
36,0,0,1,0,2,266,0
42,0,0,5,1,2,4,1
37,0,0,0,0,5,234,0
39,0,0,0,0,0,100,0
52,0,0,3,1,5,57,0
42,0,0,10,0,0,2,0
60,0,0,1,0,2,5,0
37,0,0,2,0,2,50,1
42,0,0,4,0,0,59,1
20,0,0,0,0,2,5,0
52,0,3,23,0,0,4,0
35,0,0,0,0,0,16,0
23,0,0,6,0,0,2,1
23,0,0,6,0,0,2,1
42,0,0,0,1,2,39,1
36,0,0,7,0,5,40,0
28,0,0,2,1,0,4,0
28,0,0,5,0,0,2,0
38,0,0,12,0,3,187,0
43,0,0,2,1,0,12,1
45,0,0,6,0,0,2,0
42,0,0,0,0,0,58,0
25,0,0,0,1,2,5,0
25,12,2,19,0,3,4,0
32,0,0,7,0,0,73,1
32,0,0,7,0,0,73,1
21,0,0,0,0,0,79,1
35,0,0,1,1,2,5,0
37,0,0,0,0,0,59,0
33,3,0,21,0,0,18,0
28,0,0,14,0,0,142,0
33,0,0,2,0,3,4,0
33,0,0,2,1,0,115,0
51,0,0,4,1,3,4,0
39,0,0,3,0,0,173,1
35,0,0,5,0,2,154,1
40,0,0,3,0,0,58,0
32,0,0,17,0,0,2,1
18,0,5,4,0,0,59,1
32,0,0,3,0,0,10,1
37,0,0,0,0,2,5,0
32,0,0,10,0,0,11,1
25,0,0,0,1,2,5,0
47,0,0,5,0,2,34,1
23,0,0,0,1,6,93,0
63,0,0,10,0,0,122,1
63,0,0,10,0,0,122,1
38,1,0,16,0,4,263,1
24,0,0,5,0,0,4,0
32,0,0,6,0,2,5,1
31,0,0,4,0,0,24,1
31,0,0,4,0,0,24,1
25,0,0,0,0,2,5,0
34,0,0,0,0,2,5,0
23,0,0,0,0,0,88,0
38,0,0,1,0,5,30,0
47,0,0,0,1,2,5,0
33,0,0,1,0,0,4,1
35,0,0,5,0,0,4,0
22,0,0,1,0,0,73,1
26,0,0,1,0,2,34,0
40,0,0,0,0,2,5,1
36,0,10,14,0,0,59,1
46,0,0,1,0,0,4,0
65,0,0,0,1,2,54,0
44,0,0,4,0,2,5,1
22,0,0,0,1,2,5,0
34,0,0,0,0,2,39,0
38,0,0,0,1,0,11,0
26,0,0,4,1,0,7,1
20,0,0,0,0,2,5,1
29,0,0,3,1,2,5,0
49,0,0,0,0,0,79,0
35,0,0,1,0,2,5,0
31,0,0,3,0,1,56,0
44,0,0,0,0,5,5,0
56,0,0,7,0,0,73,0
25,0,0,1,0,0,4,0
28,0,0,1,0,0,4,0
34,0,0,2,0,2,5,0
52,0,0,2,0,0,12,1
29,0,0,1,0,0,4,0
25,0,0,2,0,2,5,1
33,1,0,5,0,4,250,0
23,0,0,0,0,0,38,0
34,0,0,5,0,0,185,0
33,0,0,1,0,2,5,1
21,1,0,1,0,0,22,0
46,0,0,9,0,0,23,0
22,0,0,2,0,2,5,1
57,0,0,1,0,2,54,0
22,0,0,2,0,0,2,1
48,0,0,1,1,2,57,1
40,0,0,21,0,0,123,0
30,0,0,1,1,3,4,0
21,1,0,4,0,2,5,1
39,2,0,22,1,0,2,1
27,0,0,13,0,0,4,1
33,0,0,0,1,2,32,1
24,0,0,0,0,0,90,0
22,0,0,1,0,2,4,0
43,0,0,0,0,0,387,1
45,0,0,0,1,2,5,0
28,0,0,0,0,0,1,0
51,0,0,3,0,0,275,0
35,0,0,2,1,0,18,1
31,0,0,9,0,2,5,1
27,0,0,0,0,2,5,0
32,0,0,1,0,0,4,0
49,0,0,0,0,2,54,0
44,0,0,0,1,2,57,0
29,0,0,2,0,0,12,0
29,0,0,1,0,4,4,0
52,0,0,0,1,2,5,0
23,1,0,2,0,3,50,1
30,0,0,6,0,2,5,1
55,0,0,12,0,0,2,1
19,0,0,1,0,4,246,0
30,0,0,0,0,2,54,0
34,0,0,13,0,0,7,1
56,0,0,2,0,0,260,0
33,0,0,4,0,0,11,0
28,0,0,1,0,2,5,0
42,0,0,5,1,5,40,0
29,0,0,1,0,0,260,0
38,0,0,0,0,2,202,0
37,0,0,0,0,0,58,0
33,0,0,0,1,2,54,1
30,0,0,0,0,3,46,0
40,0,0,0,0,4,388,0
51,0,1,19,0,0,26,0
42,0,0,3,1,0,18,0
35,0,0,1,0,2,202,0
65,0,0,7,0,2,32,0
32,0,0,1,1,2,5,0
38,0,0,5,1,0,64,0
23,0,0,0,0,3,36,0
38,0,0,5,0,0,12,1
35,0,0,1,0,0,69,0
57,0,0,1,0,3,67,0
25,0,0,1,0,0,10,0
26,0,0,1,0,0,4,0
39,0,0,0,0,2,58,0
23,3,0,7,1,2,5,1
36,0,2,4,1,2,5,1
36,0,2,4,1,2,5,1
25,0,0,7,1,0,12,0
31,0,0,1,1,0,4,0
33,0,0,2,1,0,235,1
40,0,0,2,0,0,4,0
35,0,0,3,0,0,2,1
33,0,0,0,0,0,73,0
26,0,0,0,1,2,5,0
47,0,0,0,0,2,5,0
55,0,0,2,0,0,4,0
53,0,0,0,1,2,5,0
31,0,0,6,0,0,23,0
22,0,0,0,0,0,7,0
35,0,0,1,0,5,82,1
36,0,0,1,1,0,2,1
36,0,0,1,1,0,2,1
33,0,0,0,0,2,39,0
25,0,0,0,1,2,5,0
38,0,0,1,0,0,2,0
52,0,0,10,0,0,1,0
58,0,0,2,0,0,4,0
23,0,0,3,0,2,5,1
34,0,0,7,0,5,77,0
51,0,0,6,0,0,2,1
29,0,0,2,0,3,31,0
58,0,0,20,0,0,4,0
24,0,0,8,0,0,73,1
32,0,0,0,0,0,6,1
39,0,0,1,1,0,4,0
43,0,0,8,0,0,26,1
45,0,1,20,0,5,4,1
42,0,0,10,0,5,40,1
42,0,0,10,0,5,40,1
22,0,0,1,0,0,12,1
49,0,0,4,0,0,2,0
42,0,0,0,0,0,14,1
40,0,0,0,0,5,77,1
40,0,0,0,0,2,5,0
25,1,0,2,0,0,90,1
25,0,0,0,0,2,34,1
23,0,0,0,0,0,58,0
21,0,0,2,0,0,11,1
31,0,0,3,0,2,5,0
37,0,0,0,1,2,5,0
36,0,0,1,1,5,4,0
28,0,0,0,1,2,5,0
24,0,0,11,0,0,12,1
45,0,0,0,0,0,155,0
23,0,0,2,0,2,5,1
39,0,0,7,0,3,50,1
25,1,0,2,0,5,57,0
25,0,0,2,0,1,203,0
24,1,0,1,0,0,12,0
46,0,0,1,0,0,4,0
47,0,0,3,0,0,79,0
54,0,0,2,0,5,91,1
54,0,0,2,0,5,91,1
22,0,0,1,0,2,32,1
34,0,0,0,1,2,5,0
33,0,0,0,0,2,57,1
35,0,0,7,0,0,13,0
26,0,0,1,0,0,12,0
27,0,0,1,0,5,262,0
29,0,0,16,0,0,100,1
38,0,0,1,1,0,4,0
26,0,0,3,0,0,4,0
47,0,0,1,0,2,151,0
34,0,0,3,0,2,5,0
32,0,0,1,0,0,13,0
29,0,0,0,0,2,5,0
25,0,0,2,1,5,389,1
34,0,0,16,0,0,58,1
55,0,0,1,1,0,23,0
27,0,0,0,0,3,50,1
26,0,0,0,0,6,4,0
20,0,3,3,0,0,4,0
39,2,2,19,0,0,13,1
24,0,0,1,0,0,331,0
29,0,0,0,0,2,5,0
46,0,0,0,0,0,79,0
51,0,0,0,0,0,24,0
31,0,0,3,1,0,2,1
50,0,0,13,0,0,12,1
25,0,0,2,0,0,12,1
31,0,0,4,0,0,4,1
22,0,0,2,0,0,29,0
31,0,0,0,0,2,5,0
54,0,0,15,0,0,4,0
26,0,1,2,0,0,3,1
44,0,0,0,0,2,5,0
54,0,0,2,0,0,4,0
50,0,0,5,0,0,2,0
33,0,0,14,0,0,2,1
43,0,0,0,0,0,12,0
22,0,0,0,0,5,5,1
37,0,0,2,0,0,4,0
35,1,0,8,0,0,13,1
30,0,0,4,1,0,4,1
34,0,0,1,1,0,18,0
25,0,0,0,0,0,11,0
25,0,0,0,0,3,390,0
44,0,0,0,0,0,16,1
29,0,0,2,1,0,38,1
46,0,0,2,0,3,4,1
53,0,0,0,0,2,5,0
24,0,0,2,0,0,13,1
27,0,0,0,0,2,39,0
52,0,0,2,1,0,2,1
27,0,0,0,0,2,5,1
41,0,0,0,0,0,58,0
21,0,0,0,1,0,12,1
23,1,0,6,0,2,5,0
42,0,0,4,0,0,58,0
24,0,0,1,0,0,314,0
38,0,0,8,0,0,13,0
62,0,0,6,0,0,64,0
23,0,0,0,0,2,5,0
42,0,0,0,0,0,13,0
32,0,0,4,0,0,12,0
24,0,0,3,0,2,5,1
24,0,5,5,0,0,59,1
29,0,0,1,1,0,26,0
26,0,0,4,0,0,73,1
50,0,0,9,0,0,51,1
32,0,0,3,1,2,15,0
40,0,0,13,0,0,4,0
25,0,0,1,0,5,391,1
42,0,0,4,0,0,23,0
56,0,0,18,0,3,4,0
39,0,1,6,0,2,5,0
42,0,0,1,0,3,4,0
52,0,0,4,0,2,5,0
27,0,0,2,0,0,392,0
23,0,0,0,0,0,7,1
37,0,0,22,0,5,4,1
32,0,0,1,0,2,202,1
38,0,0,2,0,2,4,1
38,0,0,2,0,2,4,1
52,0,0,4,0,2,110,1
52,0,0,1,1,0,4,0
29,0,0,2,0,0,58,0
28,0,0,7,0,2,76,1
63,0,0,0,0,0,41,0
49,0,0,0,0,5,360,0
20,0,0,0,0,0,7,0
50,0,0,0,0,3,96,0
26,0,0,2,0,0,185,1
34,0,0,0,1,0,18,1
28,0,0,1,1,0,4,1
36,0,0,4,0,0,141,1
45,0,0,1,0,0,64,1
30,0,0,0,0,0,11,1
24,0,0,3,0,0,59,1
44,0,0,0,0,2,5,0
25,0,0,0,0,2,5,1
25,0,0,4,0,2,5,1
45,0,0,2,0,0,2,0
53,0,0,1,0,0,24,0
26,2,0,13,0,0,4,0
26,0,0,1,0,0,18,1
37,0,0,2,0,0,393,0
20,0,3,3,0,0,4,0
71,0,0,0,0,0,166,0
24,0,0,0,0,2,5,0
40,0,0,2,0,5,4,0
60,0,0,1,0,2,57,0
33,1,0,10,1,5,394,0
39,0,0,5,0,5,109,0
33,0,0,0,1,3,46,0
31,0,0,6,0,3,4,0
53,0,0,18,0,0,4,0
55,0,0,0,0,2,34,0
36,0,0,4,0,2,57,0
34,0,0,0,0,2,5,0
30,0,0,6,0,0,64,1
21,0,0,1,0,3,4,1
44,0,0,2,0,0,4,0
55,0,0,0,0,2,5,0
27,0,0,0,0,2,5,0
22,0,0,1,0,3,4,0
22,0,0,1,0,3,4,1
23,0,0,1,1,0,4,0
24,0,0,7,1,2,4,1
25,0,0,2,0,5,153,0
40,0,0,13,1,0,2,1
57,0,0,9,0,0,2,1
33,0,0,0,0,2,301,1
32,0,0,2,0,0,90,0
47,0,0,3,0,0,4,0
43,0,0,1,1,0,73,0
51,0,0,6,0,2,34,1
22,1,0,1,0,3,36,0
47,0,0,2,0,3,288,0
28,0,0,1,0,0,2,1
21,0,0,1,0,0,59,1
28,0,0,5,0,0,12,0
39,0,0,2,0,0,100,0
29,0,0,0,1,0,18,0
44,0,0,1,1,2,5,1
25,0,0,0,0,0,58,1
34,0,0,4,0,2,5,0
65,0,0,0,0,2,54,0
20,0,0,0,1,0,14,0
33,0,0,5,0,0,13,1
23,0,0,0,1,2,5,0
44,0,0,0,1,2,5,0
21,0,1,1,0,4,4,1
66,0,0,0,0,0,59,0
24,0,0,1,0,2,5,0
51,0,0,1,0,2,5,0
21,0,0,0,1,0,15,1
39,0,0,6,0,0,4,0
29,0,0,29,0,0,69,1
24,0,0,1,0,0,64,0
38,0,0,1,0,3,4,0
32,0,0,1,0,0,7,0
23,0,0,0,1,0,6,1
31,0,0,11,0,0,18,1
31,0,0,11,0,0,18,1
35,0,0,0,1,2,94,0
29,0,0,0,1,2,5,0
30,0,0,0,0,0,12,0
34,0,0,8,0,0,2,0
39,0,0,4,1,0,64,0
32,0,0,0,0,3,4,0
42,0,0,1,1,2,57,0
29,0,0,6,0,2,123,0
51,0,0,0,0,2,57,0
22,0,0,1,0,0,4,0
31,0,0,1,0,5,395,0
29,0,0,2,0,3,4,0
35,0,0,8,0,0,4,1
49,0,0,2,1,0,4,0
21,0,0,0,0,0,314,0
32,0,0,6,0,0,380,1
48,0,0,4,0,3,4,0
33,0,0,3,0,2,5,1
58,0,0,5,0,0,12,1
54,0,0,0,0,0,152,0
30,0,0,3,0,0,13,0
28,0,0,1,0,0,4,0
54,0,0,0,0,3,4,0
33,0,0,2,0,4,99,1
43,0,1,5,1,0,4,0
24,0,0,0,0,0,12,1
48,0,0,10,0,0,12,0
34,0,0,4,0,0,4,0
23,0,0,0,0,2,5,0
23,0,0,2,0,0,79,0
23,0,0,2,0,0,12,1
23,0,0,2,0,0,12,1
47,0,0,1,0,2,5,0
21,0,0,0,0,0,12,0
62,0,0,0,0,2,57,0
40,0,0,30,0,2,4,0
52,0,0,2,0,2,5,0
29,0,0,0,0,2,5,1
48,0,0,2,0,0,4,0
37,0,0,4,0,2,5,1
50,0,0,3,0,0,58,0
19,0,0,3,0,1,89,1
39,0,0,2,0,5,396,0
49,0,2,13,0,0,13,0
58,0,0,2,0,0,79,0
31,0,0,6,0,0,2,0
24,0,0,1,1,2,4,0
23,0,0,1,0,2,5,0
30,0,0,23,0,0,18,0
48,0,0,0,0,2,5,0
23,0,0,0,1,0,64,1
31,0,0,17,0,0,41,1
33,0,0,0,0,1,4,1
33,0,0,0,0,1,4,1
50,0,0,5,1,5,49,0
25,2,0,5,0,0,0,0
35,0,0,2,1,4,4,0
57,0,0,6,0,0,12,0
45,0,0,2,0,0,126,0
31,0,0,0,1,2,5,0
57,0,0,19,0,0,2,0
57,0,0,12,0,2,136,0
29,0,0,6,0,2,5,1
24,0,0,2,0,2,5,0
26,1,0,7,0,0,12,0
30,0,0,0,0,2,5,1
45,0,0,11,0,0,1,0
27,0,0,1,0,0,16,0
42,0,0,0,0,0,24,0
48,0,0,7,0,0,22,0
29,2,0,12,0,0,24,1
44,0,0,8,0,0,4,0
23,0,0,0,0,0,12,0
28,0,0,0,1,0,13,0
41,0,0,3,0,0,11,0
25,0,0,1,0,2,5,1
34,0,0,3,1,2,5,0
53,0,0,26,0,0,2,1
28,0,0,1,1,0,15,1
27,0,0,0,0,0,24,0
39,0,0,4,0,0,140,0
23,0,0,1,1,3,4,0
55,0,0,6,1,3,67,0
52,0,0,10,0,0,4,0
27,0,0,4,0,0,4,1
47,0,0,5,0,0,64,0
35,0,0,2,0,2,5,0
33,0,0,1,0,2,5,0
24,1,0,8,1,3,46,0
30,0,0,7,0,3,288,1
31,0,3,15,0,2,5,1
20,0,0,1,0,2,50,1
26,0,0,2,0,0,64,1
44,0,0,7,0,0,2,1
33,0,0,17,0,0,4,1
34,0,0,0,0,0,137,1
27,0,0,0,0,2,5,0
21,0,0,1,0,0,3,1
29,0,0,4,0,0,11,1
27,0,0,7,0,0,13,0
24,0,0,0,1,0,38,0
29,0,0,0,0,0,13,1
20,0,0,0,0,0,92,0
23,0,0,0,1,0,2,0
48,0,0,0,1,2,54,0
34,0,0,0,0,2,57,1
46,0,0,1,0,2,5,1
41,0,0,3,1,0,13,0
44,0,0,0,0,2,54,0
26,0,0,3,0,3,397,1
37,0,0,11,0,0,11,1
54,0,0,7,1,0,4,0
25,0,0,5,1,5,192,0
27,0,0,0,0,0,12,0
21,0,0,1,0,3,35,0
22,0,0,2,1,0,4,0
27,0,0,1,0,5,21,0
32,0,0,7,0,0,11,0
52,0,0,2,0,0,4,0
44,0,0,0,0,2,39,0
21,0,0,0,1,0,3,0
28,0,0,1,0,1,87,0
31,0,0,3,0,4,107,0
60,0,0,3,0,2,136,0
40,0,10,14,0,5,40,0
49,0,0,0,0,0,2,0
32,0,0,9,0,4,99,0
30,0,0,10,0,2,5,1
30,0,0,10,0,2,5,1
26,0,0,1,0,0,65,0
52,0,0,0,0,0,163,0
55,0,0,0,1,2,54,0
27,0,0,1,1,2,23,0
34,0,0,0,0,3,31,0
47,0,0,1,1,3,4,0
55,0,0,5,0,0,1,1
55,0,0,5,0,0,1,1
36,0,0,3,0,0,59,0
37,0,0,6,0,2,5,0
33,0,0,0,0,2,76,0
22,0,0,0,0,0,3,1
27,0,0,0,1,5,82,0
20,0,0,0,0,0,38,1
33,0,0,0,0,1,398,0
26,0,0,0,0,2,5,0
29,0,0,0,0,5,399,0
32,0,0,1,0,2,57,0
25,0,0,10,0,1,89,0
37,0,0,4,0,2,5,0
20,0,2,2,1,0,4,0
20,1,0,1,0,0,59,0
31,0,0,15,0,0,4,0
29,0,0,6,0,0,13,1
31,0,0,6,0,0,4,0
36,0,0,2,1,3,67,0
35,0,0,4,0,6,93,0
37,0,0,1,1,4,107,0
34,0,0,5,0,5,77,1
20,0,0,1,0,5,82,1
50,0,0,12,1,2,5,1
66,0,0,0,0,2,5,0
24,0,0,8,0,0,26,1
29,1,0,8,0,2,5,1
45,0,0,1,1,0,13,0
34,0,0,2,0,0,4,1
70,0,0,0,0,5,57,0
33,0,0,0,1,0,12,0
26,0,0,2,0,9,4,0
23,0,0,5,1,0,13,0
23,0,1,4,0,3,4,0
27,0,0,5,0,5,40,0
44,0,0,6,0,0,12,1
23,0,0,2,0,2,4,1
36,2,1,17,0,5,4,0
26,0,0,0,0,2,5,0
23,0,0,2,1,2,5,0
27,0,0,3,0,0,4,1
53,0,0,11,0,0,4,0
29,0,0,0,0,2,5,0
65,0,0,1,0,2,39,0
46,0,0,1,1,0,252,1
20,0,0,0,0,0,35,0
27,0,1,1,1,0,4,0
45,0,0,7,0,0,123,0
42,0,0,1,0,2,4,0
53,0,0,10,0,2,12,0
24,1,0,3,1,2,5,1
20,1,1,2,0,0,4,1
19,0,0,0,0,2,5,0
49,0,0,3,0,0,2,0
29,0,0,8,0,5,4,1
29,0,0,0,0,0,22,0
52,0,0,1,1,0,15,0
37,0,0,4,0,2,5,1
26,0,0,1,0,2,5,1
33,0,0,3,0,0,4,0
53,0,0,15,0,0,11,1
47,0,0,1,0,0,4,0
38,0,0,0,0,2,266,1
25,0,0,1,0,0,2,0
21,0,1,1,0,0,59,1
37,0,0,8,1,0,1,0
48,0,0,0,0,2,5,0
40,0,0,1,1,0,2,0
51,0,0,1,0,4,4,0
24,0,0,0,1,0,38,0
22,0,0,0,0,3,36,1
22,0,0,0,0,3,36,1
42,0,0,0,0,0,52,0
36,0,0,4,0,2,4,0
26,0,0,0,0,3,50,0
38,0,0,2,0,2,5,0
23,0,0,0,0,0,58,1
54,0,0,2,0,5,5,0
24,0,0,1,0,0,4,0
26,0,0,0,0,0,4,0
44,0,0,0,1,5,153,1
23,0,0,2,1,3,67,1
64,0,0,0,0,5,30,0
38,0,0,5,0,5,126,1
45,0,0,0,1,2,5,0
49,0,0,1,0,0,12,0
42,0,0,0,0,0,170,0
45,0,0,3,1,0,2,0
24,0,0,0,0,0,12,0
33,0,0,0,0,2,5,0
40,0,0,0,0,5,30,0
44,0,0,2,0,0,134,0
51,0,0,3,0,0,4,0
50,0,0,0,0,0,2,0
33,2,0,2,0,2,34,0
54,0,0,0,1,2,5,0
45,0,0,2,0,2,57,0
28,0,0,3,0,0,3,1
33,0,0,14,0,4,4,0
41,0,0,0,0,2,5,0
42,0,0,17,0,2,4,1
34,0,0,3,0,0,13,0
38,0,0,2,0,0,122,1
21,0,0,1,0,0,400,1
21,0,0,1,0,0,400,1
33,0,0,5,0,0,11,0
31,0,0,1,1,0,4,0
36,0,0,1,0,0,16,0
28,0,0,1,1,0,4,0
32,0,0,9,0,2,4,1
32,0,0,9,0,2,4,1
31,0,0,0,0,2,5,0
45,0,0,1,0,2,5,0
30,0,0,1,0,0,14,1
53,0,0,1,0,0,4,0
40,0,0,1,0,3,187,0
48,0,1,15,0,0,2,0
29,0,0,0,1,3,46,0
55,0,0,0,0,0,195,0
44,0,0,3,0,5,40,0
51,0,0,0,1,2,5,1
28,0,0,0,1,0,64,0
52,0,0,1,0,0,73,0
27,0,0,1,0,0,3,0
23,0,0,1,1,0,4,0
28,0,0,5,0,3,4,0
28,0,0,16,0,0,14,1
22,0,0,0,0,0,58,0
26,0,0,4,0,0,2,0
51,0,1,8,0,6,93,0
30,0,0,0,1,4,401,0
32,0,0,0,0,2,5,0
27,0,0,5,0,0,12,0
21,0,0,1,0,0,15,1
62,0,0,1,1,0,2,0
21,0,0,0,0,0,51,0
34,0,0,0,1,0,127,1
24,0,0,7,0,0,402,1
32,0,0,0,0,5,40,0
53,0,0,0,0,3,67,0
38,0,0,5,1,0,4,1
60,0,0,0,0,0,26,0
25,0,0,1,0,3,4,0
56,0,0,3,0,5,4,0
44,0,0,0,1,2,5,0
27,0,2,6,0,3,36,0
26,0,0,0,0,0,4,0
31,0,0,1,0,5,399,1
25,0,0,6,1,0,4,0
56,0,0,14,0,0,12,0
20,0,0,0,1,2,5,0
35,0,0,1,0,2,5,0
33,0,0,1,0,3,46,1
24,0,0,0,0,2,5,0
40,0,0,2,1,5,4,0
27,0,0,9,0,0,18,1
21,0,0,2,1,5,77,0
62,0,0,0,1,2,5,0
38,0,0,0,0,2,5,0
28,0,0,1,0,5,40,0
61,0,0,13,0,0,2,0
21,0,0,0,1,0,12,0
54,0,0,13,0,3,4,0
38,0,0,9,0,0,12,1
29,0,0,6,0,0,318,0
20,0,0,0,0,0,42,1
30,0,0,9,0,0,13,1
41,0,0,0,0,0,2,0
36,0,0,9,0,0,4,1
23,0,0,2,0,2,34,1
39,0,0,21,0,0,13,1
32,0,0,3,0,2,76,0
29,0,0,3,0,0,23,1
58,0,0,2,0,2,34,1
23,0,0,2,0,0,12,0
27,0,0,2,0,2,110,0
23,0,0,3,0,5,77,1
68,0,0,5,1,0,2,0
26,0,0,2,1,2,5,0
23,0,0,1,0,2,5,0
51,0,0,0,0,0,2,1
51,0,0,0,0,0,2,1
32,0,0,0,0,0,126,0
28,0,0,1,1,2,5,0
25,0,0,0,0,2,5,0
40,0,0,5,0,0,11,1
51,0,0,14,0,0,4,0
27,0,0,2,0,5,109,1
49,0,0,11,0,2,110,1
41,0,0,1,0,2,39,0
36,0,0,0,0,2,5,0
52,0,0,0,0,0,13,0
28,0,0,5,0,2,4,0
20,0,0,0,0,1,56,0
21,0,0,2,0,0,2,1
26,0,0,0,0,0,9,0
31,0,0,0,1,3,46,0
64,0,0,0,1,2,5,0
22,0,0,4,0,0,58,0
57,0,0,0,0,2,5,0
61,0,0,8,1,0,79,1
35,0,0,3,0,0,51,1
54,0,0,13,0,0,4,0
25,0,0,9,0,2,5,0
54,0,0,3,0,0,4,1
39,0,0,0,0,0,2,0
24,1,0,1,0,0,2,0
29,0,0,0,1,3,67,1
23,0,0,2,0,0,4,0
50,0,0,26,0,0,4,0
48,0,0,8,0,0,2,1
30,0,0,6,0,2,76,1
26,1,0,10,0,0,2,1
36,0,0,2,0,0,4,0
37,0,0,12,0,0,23,1
26,0,0,4,0,3,36,1
29,0,0,7,0,5,77,1
26,0,0,1,0,2,154,1
60,0,0,2,0,0,2,0
27,0,0,2,0,0,403,1
41,0,2,16,0,0,12,1
22,0,0,1,0,0,69,0
28,0,0,3,0,0,4,0
33,0,0,13,0,0,22,1
28,0,0,2,0,0,4,1
55,0,0,0,0,2,5,1
21,1,0,6,0,3,35,1
30,0,0,1,0,0,51,0
28,0,0,2,0,1,308,1
28,0,0,2,0,1,308,1
22,0,0,0,1,2,5,0
24,0,0,2,1,2,5,0
29,0,0,6,1,0,2,1
45,0,0,5,0,0,126,0
24,0,0,2,0,5,234,1
50,0,0,12,0,0,2,1
24,0,0,1,0,2,5,1
47,0,0,1,0,0,4,0
57,0,0,1,0,2,5,0
54,0,0,6,0,3,50,0
40,0,0,2,0,0,64,0
42,0,0,0,1,2,5,0
35,0,0,5,0,0,404,0
30,0,0,0,0,0,13,1
53,0,0,1,0,3,288,0
31,0,0,2,1,5,132,0
34,0,0,0,0,2,5,0
25,0,0,0,0,0,58,0
83,0,0,4,0,3,4,0
46,0,0,15,0,0,38,0
35,0,0,1,0,5,5,0
31,0,0,0,0,0,23,1
23,0,0,4,0,0,12,0
47,0,0,9,0,0,1,1
31,0,0,4,0,0,29,0
35,0,0,1,0,0,405,0
27,0,0,0,1,0,64,0
24,0,0,3,1,0,3,0
28,0,0,0,0,2,39,0
24,1,0,9,0,5,30,1
22,1,0,2,1,3,67,0
